listing_id,address,source_label,candidate_rank,photo_index,outdoor_candidate_score,green_ratio,blue_ratio,local_path,source_url,reuse_rights,review_status
20022685,405 7TH Avenue,Cranbrook/Kimberley,3,29,80,0.29,0.024,data\mls_photos\cranbrook_kimberley\405-7th-avenue-20022685\29_0131859D_L29.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131859D.L29&failover=portal_Blank.gif,unknown_research_only,needs_review
20022685,405 7TH Avenue,Cranbrook/Kimberley,4,5,76,0.272,0.013,data\mls_photos\cranbrook_kimberley\405-7th-avenue-20022685\05_0131859D_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131859D.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
20022685,405 7TH Avenue,Cranbrook/Kimberley,5,4,74,0.176,0.151,data\mls_photos\cranbrook_kimberley\405-7th-avenue-20022685\04_0131859D_L04.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131859D.L04&failover=portal_Blank.gif,unknown_research_only,needs_review
20036703,805 31ST Avenue S,Cranbrook/Kimberley,1,2,91,0.614,0.002,data\mls_photos\cranbrook_kimberley\805-31st-avenue-s-20036703\02_0131BC5F_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131BC5F.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20036703,805 31ST Avenue S,Cranbrook/Kimberley,2,24,77,0.319,0.126,data\mls_photos\cranbrook_kimberley\805-31st-avenue-s-20036703\24_0131BC5F_L24.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131BC5F.L24&failover=portal_Blank.gif,unknown_research_only,needs_review
20036703,805 31ST Avenue S,Cranbrook/Kimberley,3,1,71,0.193,0.175,data\mls_photos\cranbrook_kimberley\805-31st-avenue-s-20036703\01_0131BC5F_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131BC5F.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20036703,805 31ST Avenue S,Cranbrook/Kimberley,4,17,63,0.246,0.074,data\mls_photos\cranbrook_kimberley\805-31st-avenue-s-20036703\17_0131BC5F_L17.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131BC5F.L17&failover=portal_Blank.gif,unknown_research_only,needs_review
20036703,805 31ST Avenue S,Cranbrook/Kimberley,5,3,62,0.069,0.046,data\mls_photos\cranbrook_kimberley\805-31st-avenue-s-20036703\03_0131BC5F_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131BC5F.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20042244,954 313th Drive,Cranbrook/Kimberley,1,28,65,0.013,0.334,data\mls_photos\cranbrook_kimberley\954-313th-drive-20042244\28_0131D204_L28.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D204.L28&failover=portal_Blank.gif,unknown_research_only,needs_review
20042244,954 313th Drive,Cranbrook/Kimberley,2,9,64,0.006,0.328,data\mls_photos\cranbrook_kimberley\954-313th-drive-20042244\09_0131D204_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D204.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
20042244,954 313th Drive,Cranbrook/Kimberley,3,2,62,0.008,0.349,data\mls_photos\cranbrook_kimberley\954-313th-drive-20042244\02_0131D204_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D204.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20042244,954 313th Drive,Cranbrook/Kimberley,4,29,62,0.012,0.136,data\mls_photos\cranbrook_kimberley\954-313th-drive-20042244\29_0131D204_L29.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D204.L29&failover=portal_Blank.gif,unknown_research_only,needs_review
20042244,954 313th Drive,Cranbrook/Kimberley,5,1,61,0.009,0.212,data\mls_photos\cranbrook_kimberley\954-313th-drive-20042244\01_0131D204_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D204.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20042910,307 LEGACY LOOKOUT,Cranbrook/Kimberley,1,2,72,0.204,0.002,data\mls_photos\cranbrook_kimberley\307-legacy-lookout-20042910\02_0131D49E_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D49E.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20042910,307 LEGACY LOOKOUT,Cranbrook/Kimberley,2,3,66,0.007,0.342,data\mls_photos\cranbrook_kimberley\307-legacy-lookout-20042910\03_0131D49E_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D49E.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20042910,307 LEGACY LOOKOUT,Cranbrook/Kimberley,3,1,62,0.153,0.044,data\mls_photos\cranbrook_kimberley\307-legacy-lookout-20042910\01_0131D49E_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D49E.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20042910,307 LEGACY LOOKOUT,Cranbrook/Kimberley,4,21,46,0.001,0.026,data\mls_photos\cranbrook_kimberley\307-legacy-lookout-20042910\21_0131D49E_L21.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D49E.L21&failover=portal_Blank.gif,unknown_research_only,needs_review
20042910,307 LEGACY LOOKOUT,Cranbrook/Kimberley,5,7,45,0.001,0.016,data\mls_photos\cranbrook_kimberley\307-legacy-lookout-20042910\07_0131D49E_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131D49E.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
20050871,940 313TH Drive,Cranbrook/Kimberley,1,2,84,0.307,0.047,data\mls_photos\cranbrook_kimberley\940-313th-drive-20050871\02_0131F3B7_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F3B7.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20050871,940 313TH Drive,Cranbrook/Kimberley,2,6,78,0.081,0.389,data\mls_photos\cranbrook_kimberley\940-313th-drive-20050871\06_0131F3B7_L06.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F3B7.L06&failover=portal_Blank.gif,unknown_research_only,needs_review
20050871,940 313TH Drive,Cranbrook/Kimberley,3,1,71,0.162,0.273,data\mls_photos\cranbrook_kimberley\940-313th-drive-20050871\01_0131F3B7_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F3B7.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20050871,940 313TH Drive,Cranbrook/Kimberley,4,3,70,0.074,0.022,data\mls_photos\cranbrook_kimberley\940-313th-drive-20050871\03_0131F3B7_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F3B7.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20050871,940 313TH Drive,Cranbrook/Kimberley,5,5,66,0.006,0.317,data\mls_photos\cranbrook_kimberley\940-313th-drive-20050871\05_0131F3B7_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0131F3B7.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
20075439,2950 Mellor Road,Cranbrook/Kimberley,1,7,54,0.012,0.165,data\mls_photos\cranbrook_kimberley\2950-mellor-road-20075439\07_013253AF_L07.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013253AF.L07&failover=portal_Blank.gif,unknown_research_only,needs_review
20075439,2950 Mellor Road,Cranbrook/Kimberley,2,8,51,0.009,0.163,data\mls_photos\cranbrook_kimberley\2950-mellor-road-20075439\08_013253AF_L08.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013253AF.L08&failover=portal_Blank.gif,unknown_research_only,needs_review
20075439,2950 Mellor Road,Cranbrook/Kimberley,3,9,51,0.001,0.112,data\mls_photos\cranbrook_kimberley\2950-mellor-road-20075439\09_013253AF_L09.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013253AF.L09&failover=portal_Blank.gif,unknown_research_only,needs_review
20075439,2950 Mellor Road,Cranbrook/Kimberley,4,5,50,0.009,0.06,data\mls_photos\cranbrook_kimberley\2950-mellor-road-20075439\05_013253AF_L05.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013253AF.L05&failover=portal_Blank.gif,unknown_research_only,needs_review
20075439,2950 Mellor Road,Cranbrook/Kimberley,5,15,49,0.0,0.143,data\mls_photos\cranbrook_kimberley\2950-mellor-road-20075439\15_013253AF_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=013253AF.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
20079642,140 River Drive,Cranbrook/Kimberley,1,1,59,0.029,0.022,data\mls_photos\cranbrook_kimberley\140-river-drive-20079642\01_0132641A_L01.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132641A.L01&failover=portal_Blank.gif,unknown_research_only,needs_review
20079642,140 River Drive,Cranbrook/Kimberley,2,3,56,0.009,0.309,data\mls_photos\cranbrook_kimberley\140-river-drive-20079642\03_0132641A_L03.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132641A.L03&failover=portal_Blank.gif,unknown_research_only,needs_review
20079642,140 River Drive,Cranbrook/Kimberley,3,2,51,0.021,0.013,data\mls_photos\cranbrook_kimberley\140-river-drive-20079642\02_0132641A_L02.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132641A.L02&failover=portal_Blank.gif,unknown_research_only,needs_review
20079642,140 River Drive,Cranbrook/Kimberley,4,15,49,0.0,0.071,data\mls_photos\cranbrook_kimberley\140-river-drive-20079642\15_0132641A_L15.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132641A.L15&failover=portal_Blank.gif,unknown_research_only,needs_review
20079642,140 River Drive,Cranbrook/Kimberley,5,13,43,0.0,0.054,data\mls_photos\cranbrook_kimberley\140-river-drive-20079642\13_0132641A_L13.jpg,https://images.realtyserver.com/photo_server.php?btnSubmit=GetPhoto&board=air&name=0132641A.L13&failover=portal_Blank.gif,unknown_research_only,needs_review
